timestamp_s,accel_x_mps2,accel_y_mps2,gyro_z_radps,velocity_kmh,heading_rad
56.820,-1.8088,-0.2379,0.12516,27.383,0.38183
56.840,-1.3865,0.3635,0.12230,27.368,0.38403
56.860,-2.3140,-0.0914,0.11697,27.199,0.38623
56.880,3.5981,1.4902,0.12029,27.107,0.38844
56.900,1.8824,1.6276,0.11603,27.642,0.39065
56.920,-0.5443,0.5730,0.09650,27.490,0.39287
56.940,0.6458,0.7256,0.11932,27.571,0.39509
56.960,-1.7225,0.2068,0.08618,27.626,0.39732
56.980,-4.0096,-1.7009,0.14326,27.280,0.39955
57.000,-3.2855,-0.6601,0.15808,27.074,0.40179
57.020,-1.9892,0.1227,0.12029,26.747,0.40403
57.040,-1.8259,0.0955,0.13806,26.720,0.40628
57.060,-2.9470,-0.5853,0.10460,26.483,0.40853
57.080,-2.8164,-1.0566,0.14180,26.321,0.41079
57.100,-1.7282,0.0943,0.12228,26.045,0.41305
57.120,1.2362,1.1850,0.06737,26.166,0.41532
57.140,2.6198,1.1283,0.07935,26.274,0.41759
57.160,1.2907,1.5128,0.11122,26.541,0.41986
57.180,-0.5494,1.3039,0.09909,26.510,0.42215
57.200,1.5410,1.4622,0.14615,26.642,0.42443
57.220,3.3446,2.4661,0.12213,26.846,0.42673
57.240,0.4863,1.5224,0.12596,27.222,0.42902
57.260,-3.4122,0.1667,0.07812,26.997,0.43132
57.280,-2.8370,-0.6336,0.13814,26.852,0.43363
57.300,-2.6767,-0.1215,0.10470,26.675,0.43594
57.320,-1.0550,0.5052,0.11221,26.425,0.43826
57.340,0.2618,1.5625,0.09795,26.554,0.44058
57.360,-0.6794,1.2398,0.11735,26.685,0.44290
57.380,-3.2135,-0.6240,0.13553,26.433,0.44523
57.400,-1.2355,-0.5596,0.08828,26.238,0.44757
57.420,-1.0412,0.9582,0.13166,26.294,0.44991
57.440,-0.4324,0.5007,0.11383,26.206,0.45225
57.460,-0.5479,0.7512,0.12892,26.247,0.45460
57.480,0.5380,0.8240,0.12240,26.217,0.45695
57.500,1.6544,2.0145,0.14495,26.408,0.45931
57.520,-1.9937,0.9346,0.13602,26.610,0.46167
57.540,-0.3458,0.9126,0.12536,26.281,0.46404
57.560,0.1978,1.2197,0.08460,26.525,0.46641
57.580,-2.4611,-0.2272,0.12375,26.438,0.46879
57.600,-0.9646,0.8926,0.11524,26.234,0.47117
57.620,-0.4836,0.8724,0.15470,26.343,0.47355
57.640,-3.0665,0.1005,0.16739,26.166,0.47594
57.660,-1.9303,-0.2640,0.13492,25.940,0.47834
57.680,1.5042,1.4783,0.10953,25.878,0.48074
57.700,-0.6964,0.5332,0.09099,26.123,0.48314
57.720,-3.7777,-0.8506,0.12477,25.796,0.48555
57.740,-2.9087,-0.9273,0.10263,25.608,0.48796
57.760,-3.8942,-0.7618,0.12000,25.304,0.49038
57.780,-2.0133,0.4470,0.12612,25.087,0.49280
57.800,-1.7445,-0.3238,0.11810,25.060,0.49523
57.820,-1.2904,0.5142,0.12042,24.823,0.49766
57.840,-0.5201,0.7153,0.10364,24.879,0.50009
57.860,1.3671,1.8075,0.12954,24.898,0.50253
57.880,2.7738,2.5234,0.12220,25.028,0.50497
57.900,1.1807,0.9488,0.14117,25.373,0.50742
57.920,-1.9702,-0.9311,0.16547,25.195,0.50987
57.940,-0.9567,-0.0749,0.11164,25.109,0.51233
57.960,-1.7520,0.5742,0.07098,25.000,0.51479
57.980,-0.4490,0.2449,0.12177,24.919,0.51726
58.000,0.6968,1.4100,0.12597,24.991,0.51973
58.020,0.0259,0.6379,0.14302,25.099,0.52220
58.040,-0.0387,1.2218,0.13092,25.008,0.52468
58.060,1.1084,1.5600,0.12552,25.248,0.52716
58.080,-0.9471,0.3579,0.12007,25.199,0.52964
58.100,-1.7058,0.3928,0.16829,25.178,0.53214
58.120,-0.5173,0.7935,0.12342,25.018,0.53463
58.140,0.3373,1.3868,0.14764,25.138,0.53713
58.160,0.6410,1.8546,0.16060,25.272,0.53963
58.180,-3.0388,-0.6406,0.12436,25.273,0.54214
58.200,-2.8013,-1.2227,0.13023,24.885,0.54465
58.220,0.1770,1.5415,0.11345,24.841,0.54716
58.240,1.0381,1.4433,0.15340,24.948,0.54968
58.260,-2.0208,0.6241,0.14895,24.873,0.55221
58.280,-0.3319,1.9160,0.13834,24.856,0.55473
58.300,-1.0159,-0.4629,0.13522,24.948,0.55727
58.320,-1.8915,0.4362,0.17060,24.620,0.55980
58.340,-1.6523,-0.5369,0.15990,24.764,0.56234
58.360,-2.4190,0.1452,0.10978,24.423,0.56488
58.380,0.0381,1.4191,0.13433,24.440,0.56743
58.400,0.4438,1.1399,0.15170,24.543,0.56998
58.420,-0.4589,0.3394,0.14462,24.453,0.57254
58.440,0.4081,1.3408,0.14914,24.537,0.57510
58.460,0.0833,0.7053,0.14370,24.626,0.57766
58.480,-1.6219,0.0141,0.15234,24.530,0.58023
58.500,-0.0852,1.0011,0.15574,24.454,0.58280
58.520,0.6440,1.8284,0.15807,24.599,0.58537
58.540,1.2364,1.9892,0.12646,24.654,0.58795
58.560,0.4282,1.9821,0.15786,24.762,0.59053
58.580,-1.1428,0.9323,0.12747,24.836,0.59312
58.600,-1.8688,-0.8517,0.11658,24.733,0.59571
58.620,-2.9991,-0.7978,0.09518,24.543,0.59830
58.640,-3.1530,-1.5640,0.14037,24.359,0.60090
58.660,-3.7674,-1.5045,0.11222,24.119,0.60350
58.680,-3.2502,-0.4518,0.12566,23.757,0.60611
58.700,-2.4695,-0.0983,0.14806,23.651,0.60872
58.720,-1.3077,0.3086,0.15208,23.489,0.61133
58.740,-1.0642,0.6365,0.10045,23.500,0.61394
58.760,-0.2452,0.5807,0.15311,23.459,0.61656
58.780,0.6066,2.5929,0.13035,23.526,0.61919
58.800,-0.4513,1.2978,0.15300,23.729,0.62181
58.820,-0.9886,-0.3790,0.16066,23.553,0.62444
58.840,-1.4390,0.0809,0.12615,23.507,0.62708
58.860,-1.7147,-0.4840,0.14869,23.439,0.62972
58.880,-2.1159,-0.4790,0.13343,23.282,0.63236
58.900,-1.1543,-0.2689,0.11607,23.067,0.63500
58.920,0.1295,0.7187,0.13222,23.078,0.63765
58.940,-0.4889,1.5037,0.15613,23.125,0.64030
58.960,0.2909,0.7528,0.15387,23.075,0.64296
58.980,0.2462,1.8045,0.15344,23.176,0.64562
59.000,1.6720,1.2388,0.13231,23.233,0.64828
59.020,0.6595,1.3655,0.10328,23.415,0.65095
59.040,-0.9098,0.7432,0.15374,23.422,0.65362
59.060,1.7640,2.0640,0.13274,23.450,0.65629
59.080,0.0123,1.0426,0.13950,23.652,0.65896
59.100,-0.2838,1.2388,0.14033,23.574,0.66164
59.120,1.3088,1.6223,0.14460,23.657,0.66433
59.140,1.7780,2.0536,0.13855,23.836,0.66701
59.160,0.8974,2.4332,0.14570,23.999,0.66970
59.180,0.7006,1.3944,0.13611,24.149,0.67239
59.200,-0.1471,0.9684,0.11921,24.261,0.67509
59.220,1.3550,1.0604,0.13099,24.210,0.67779
59.240,0.1330,1.0845,0.16171,24.388,0.68049
59.260,-1.4382,0.2112,0.18121,24.297,0.68320
59.280,-1.0415,0.3023,0.16401,24.221,0.68591
59.300,0.1704,1.4348,0.11425,24.183,0.68862
59.320,2.2501,2.7381,0.12241,24.281,0.69134
59.340,2.2247,2.8210,0.12878,24.570,0.69405
59.360,1.6902,2.9099,0.13486,24.808,0.69678
59.380,1.0840,2.1795,0.11877,25.038,0.69950
59.400,0.0103,0.9693,0.15340,25.162,0.70223
59.420,-0.8888,-0.0499,0.13072,25.190,0.70496
59.440,-1.7478,-0.2694,0.13471,25.034,0.70770
59.460,-0.7049,-0.4422,0.16034,24.929,0.71043
59.480,1.8716,2.3722,0.13700,24.954,0.71317
59.500,1.4869,3.0672,0.11257,25.262,0.71592
59.520,0.7478,1.6328,0.16095,25.366,0.71866
59.540,0.4892,1.0988,0.15226,25.433,0.72141
59.560,-1.4838,0.6123,0.12992,25.538,0.72417
59.580,-2.6580,-0.8465,0.13086,25.296,0.72692
59.600,-0.8562,1.1280,0.14671,25.177,0.72968
59.620,0.8703,1.7774,0.10361,25.270,0.73244
59.640,0.1768,1.6419,0.17173,25.455,0.73521
59.660,-0.2283,0.3570,0.18093,25.348,0.73797
59.680,-1.6986,0.0500,0.12694,25.449,0.74074
59.700,-1.4553,-1.0644,0.10834,25.110,0.74352
59.720,1.2684,2.6028,0.11136,25.201,0.74629
59.740,0.6485,2.0384,0.16259,25.458,0.74907
59.760,-1.4135,-0.2394,0.15892,25.422,0.75185
59.780,2.0486,2.8499,0.17223,25.311,0.75464
59.800,2.4986,2.9585,0.13600,25.792,0.75742
59.820,0.4593,1.7420,0.16033,25.801,0.76021
59.840,0.3679,1.3747,0.12779,26.050,0.76301
59.860,-2.2067,-0.8065,0.12473,25.933,0.76580
59.880,-3.1772,-0.8414,0.12421,25.720,0.76860
59.900,-0.8284,0.9873,0.11971,25.444,0.77140
59.920,-1.1604,0.6012,0.14941,25.624,0.77420
59.940,-3.8335,-2.8078,0.15121,25.325,0.77701
59.960,-3.0478,-1.7415,0.17848,24.966,0.77982
59.980,-1.7611,-0.9779,0.15370,24.856,0.78263
